    2.00  2.50  4.8823451804606712	0.4949521291300345 
    1.20  1.35  23.070923108977986	2.3255522062817824 
    2.50  3.50  1.7834654826440555	0.18241613095546674 
    4.50  7.00  0.11091395622554083	0.014927082465459969 
    1.10  1.20  28.240205613153481	2.8519336566851226 
    3.50  4.50  0.49380891716349101	0.054578582752990074 
    0.80  0.90  44.195797521532448	4.4484248733967453 
    0.15  0.50  58.932189678345956	5.9030341454533604 
    1.35  1.50  17.972826477798758	1.8159735746905534 
    0.90  1.00  37.686654682718284	3.7961660127922721 
    0.50  0.70  60.596608182548692	6.0754955320033934 
    0.70  0.80  51.198491131371071	5.1497976653795883 
    1.50  1.70  13.460016413042005	1.3604985458425856 
    1.00  1.10  33.190217213878533	3.3470458076874752 
    1.70  2.00  9.1716882981595678	0.92761370243704455 
