    1.50  1.70  11.108779761213933	1.1447163203281228 
    0.90  1.00  28.545155407727648	2.9174540114422665 
    0.50  0.70  43.624919461030274	4.404623160457346 
    2.00  2.50  4.3424059008111309	0.45059242890386253 
    1.00  1.10  25.376432382753613	2.600962008635316 
    2.50  3.50  1.3874443882787024	0.14571158266893214 
    1.70  2.00  7.5731322354424258	0.7793917701435138 
    0.15  0.50  40.375748531388943	4.0619394845698382 
    3.50  4.50  0.38980901083419978	0.047574264303731559 
    1.20  1.35  18.219386069191188	1.8610421600955398 
    0.70  0.80  39.000565791147245	3.9766324718592814 
    4.50  7.00  0.069450714053649582	0.010312586088577555 
    0.80  0.90  34.384089426851801	3.5107460033169589 
    1.10  1.20  22.876422954924646	2.3544351711408771 
    1.35  1.50  14.068927820621232	1.4461377904981449 
