0.325	0.175	5.383152781051847	0.08396461945198416
0.6	0.1	5.883100918070059	0.08523736231111854
0.75	0.05	4.9198846002125265	0.10439896922944568
0.85	0.05	7.160177306008238	2.412602181247693
0.95	0.05	5.028712430109145	0.2938078519476216
1.05	0.05	3.396095578251301	0.08148606144259973
1.15	0.05	3.9931919620220624	0.20246835348069944
1.275	0.075	4.325882816338453	0.3899042937648934
1.425	0.075	2.396777145977066	0.08716768919699683
1.6	0.1	1.7485225381995093	0.05894060403739258
1.85	0.15	1.3240330619323886	0.046280771243195025
2.25	0.25	0.5881745653003633	0.019432828791528994
3.0	0.5	0.19714404683251935	0.00876034376766053
4.0	0.5	0.04510555448676733	0.004474506431247357
5.75	1.25	0.01442477652875098	0.006211066317361368
