1.0	0.1	1528.9912743000002	1087.6017924143446
0.15	0.35	1015.1572103999999	78.92231287604739
0.8	0.1	1363.0580661	87.27559531195112
1.7	0.3	608.2060256	53.229434177918144
1.5	0.2	854.4098554	52.9478146566684
1.35	0.15	1114.757306	70.54938280173563
2.0	0.5	380.34573589	22.010840978196928
0.7	0.1	1829.3350796000002	194.90948006775773
3.5	1.0	29.392152814	3.5784799615043252
0.5	0.2	1387.5660115399999	491.8440074616413
1.2	0.15	1226.5619074	80.8889175143381
1.1	0.1	1622.6966138999999	156.3873510270289
2.5	1.0	131.91584184	8.277012297211613
4.5	2.5	4.389557779	18.072453432668716
0.9	0.1	1580.9342788000001	277.7741339023033
