0.325	0.175	4.883186206697545	0.0687009576341863
0.6	0.1	5.319866620426291	0.06962522104723547
0.75	0.05	4.473401217021509	0.08259597925356342
0.85	0.05	4.091351178057302	0.08043207100155335
0.95	0.05	3.718547617623632	0.0785449103583269
1.05	0.05	3.177643818872538	0.07084538836326912
1.15	0.05	2.670064917991189	0.0638699574767836
1.275	0.075	2.128861815352579	0.04501771556914751
1.425	0.075	1.573692204701102	0.03755762389376439
1.6	0.1	1.113484785123552	0.02600700722376793
1.85	0.15	0.8068500927675315	0.02039218872088915
2.25	0.25	0.3602523431049849	0.009708548434771189
3.0	0.5	0.1124104314137611	0.004117083867225051
4.0	0.5	0.02433670865928569	0.002143732597574887
5.75	1.25	0.005244307780974292	0.001032266303243101
