0.325	0.175	16.61831817644968	0.04149924827316636
0.6	0.1	14.43128981597238	0.04865730532832319
0.75	0.05	10.91270218289162	0.05970826457301889
0.85	0.05	8.915221255133051	0.05483675083873565
0.95	0.05	7.07832759319889	0.04852056263523544
1.05	0.05	5.753787410769719	0.04438710835344558
1.15	0.05	4.535280457027016	0.03871260886354084
1.275	0.075	3.629805161132457	0.02956800837042053
1.425	0.075	2.689673260898672	0.02604843753820916
1.6	0.1	1.854519959098216	0.01858454822903341
1.85	0.15	1.152004964763152	0.01230207997305197
2.25	0.25	0.5780068979561349	0.00706864202164428
3.0	0.5	0.1873092365997764	0.003108552974209587
4.0	0.5	0.04551543146894422	0.001668973132122609
5.75	1.25	0.008854279001919377	0.0005356763696329366
