0.325	0.175	4.878935720352555	0.06590255145774071
0.6	0.1	5.56918025530198	0.07070917732839191
0.75	0.05	5.075024127408122	0.09347005281890813
0.85	0.05	4.560524921570891	0.0885943581114721
0.95	0.05	3.878453897470308	0.07920841634544276
1.05	0.05	3.349332569786197	0.07268010005204124
1.15	0.05	2.796900540426434	0.0639850306880708
1.275	0.075	2.262852257101907	0.04643693031071634
1.425	0.075	1.790201590770628	0.0423821848336805
1.6	0.1	1.344390933444971	0.0323749724790837
1.85	0.15	0.8621246681677386	0.02098336026829429
2.25	0.25	0.3715015995214652	0.009478933623147372
3.0	0.5	0.1227359370128584	0.00432875079591791
4.0	0.5	0.03473571728946329	0.003316895834083414
5.75	1.25	0.003397265777881077	0.0004878356013993204
