    1.20  1.35  1.3285975805950614	0.16343532699949925 
    0.90  1.00  1.9585579333206946	0.24181048383597079 
    0.15  0.50  2.9392582863618615	0.31852672131337695 
    0.70  0.80  2.5716996707031172	0.31756890678608762 
    1.10  1.20  1.5595240909682528	0.20153497077348764 
    1.00  1.10  1.6184060778082572	0.19838038475358849 
    0.50  0.70  2.640692862402878	0.29225170967444802 
    2.00  2.50  0.29572695540075444	0.038815884675732874 
    1.50  1.70  0.86074597856163915	0.11452631221624379 
    0.80  0.90  2.2635896921922543	0.27875782881400757 
    1.70  2.00  0.47720805709814129	0.060292585086289582 
    2.50  3.50  0.092353101008709193	0.012621756058507542 
    1.35  1.50  0.96577720983099224	0.12303800564226783 
