0.150	3.5562662350074383	0.14	0.03412475852482105
0.500	4.074038838726897	0.1	0.037145886013169614
0.700	3.6748867219057244	0.1	0.04870185384767274
0.800	3.30619090976293	0.05	0.046341140644070716
0.900	2.816475638565824	0.05	0.041659231307115435
1	2.445800957525969	0.05	0.03842749009357956
1.100	2.04427914913063	0.05	0.033882453023307134
1.200	1.6555927143568514	0.05	0.024683429526318034
1.350	1.2977404143566185	0.1	0.02232318813732829
1.500	0.9810910389374732	0.05	0.01728006060369943
1.700	0.6454552072364377	0.15	0.011699402741663418
2.000	0.2718128464820781	0.15	0.005134820329264882
2.500	0.09070482286914577	0.35	0.0024079070434075743
3.500	0.025752784847796563	0.65	0.0018833866253188806
4.500	0.002623538858458569	0.35	0.0002951601479365271
