2.0	0.5	168.77175323	14.33184066846376
3.5	1.0	14.884147496	1.9219796873459591
4.5	2.5	2.1558749642999997	0.6335916027482299
1.35	0.15	539.1541154900001	46.635881926977746
0.8	0.1	1057.9305224	79.31072779144473
0.7	0.1	1040.6134154	88.27382644536961
1.2	0.15	693.3500046	52.468509106046604
1.0	0.1	846.3941285000001	71.87237469858323
2.5	1.0	57.153355681	5.487220781617918
0.9	0.1	969.0097561	74.38298261176357
0.15	0.35	887.0382958	82.0907697263168
0.5	0.2	1042.0664141999998	75.38396393309499
1.7	0.3	324.03104858000006	26.40907985174478
1.5	0.2	448.55575430999994	36.25035361149579
1.1	0.1	818.6398022	59.76417613354407
