    0.15 0.50  29.267553261602647	3.0274857914260136 
    2.50 3.50  1.0592319098982304	0.12592896779473564 
    1.50 1.70  8.7007999788162582	0.98662913644663819 
    3.50 4.50  0.22329443279271458	0.034076532306900116 
    1.10 1.20  16.89436287633160	1.9118866810463548 
    0.50 0.70  31.443863841686234	3.2936796658818106 
    1.70 2.00  5.6819102980393561	0.64434225461578842 
    1.20 1.35  13.675391451314503	1.4980184588991949 
    1.35 1.50  9.6687252545459792	1.0771978234961219 
    2.00 2.50  2.9705645281450215	0.33937011769769376 
    0.70 0.80  29.883271595966857	3.3015213733289142 
    0.90 1.00  21.353471179490551	2.3568455271094266 
    0.80 0.90  25.279587423693375	2.7957730207315841 
    1.00 1.10  18.225145629227498	2.0237698958047501 
