1.0	0.1	1898.2644271999998	93.25468376341807
0.15	0.35	3747.9749922	316.66728611459916
0.8	0.1	2646.1935934000003	127.3029226402502
1.7	0.3	496.84319796	24.78807503994602
1.35	0.15	1017.4475014999999	49.521870274657445
0.7	0.1	2919.5608552000003	142.3430027947158
3.5	1.0	25.553768558999998	2.294251450533453
0.5	0.2	3345.140942	164.4991209994196
1.2	0.15	1333.5947972	64.84196515654658
1.5	0.2	759.4996552	37.46216997588581
2.0	0.5	264.56049024	13.327322649137733
1.1	0.1	1637.3908299	80.2012325328748
2.5	1.0	90.62685444	4.792812952581371
4.5	2.5	4.6947694147	1.0920376452284595
0.9	0.1	2239.2081337	108.63645563816999
