2.0	0.5	124.57372963	8.574280147533589
3.5	1.0	11.546932211	1.3670382043891438
4.5	2.5	2.6327347442	1.186894165426421
1.35	0.15	472.6179102	32.038603299307724
0.8	0.1	1257.9015926	80.83522709234126
0.7	0.1	1435.0322999999999	92.55330320086625
1.1	0.1	756.8860238	50.7586457307488
1.2	0.15	615.4610026999999	40.35664371660033
1.0	0.1	903.1742238	59.14184105450463
2.5	1.0	42.463623752000004	3.420101208250535
0.9	0.1	1061.2461414	69.22198512677475
0.15	0.35	1820.3905992999998	114.45462176157906
0.5	0.2	1726.7528399	110.61108973463988
1.7	0.3	233.41142602000002	15.807421752763615
1.5	0.2	358.34381405	23.676878998952105
